bureau_row_id,gt_person_id,link_shared_id,bureau_internal_id,bureau_pull_ts,birth_year,sex,home_postal_fsa,home_province,bureau_score,inquiries_12m,inquiries_90d,tradelines_open,tradelines_revolving,tradelines_installment,tradelines_mortgage,credit_utilization_pct,max_utilization_12m_pct,credit_limit_total,balance_total,delinq_30d_12m,delinq_60d_12m,delinq_90d_12m,derogatory_count,bankruptcy_flag,months_since_bankruptcy,consumer_proposal_flag,addresses_count_24m,employers_count_24m,thin_file_flag,created_at,updated_at,source_system
8017,2967,3932b2167846f9d1,d0a8e89553736543,2025-01-28 19:51:04,1977,F,R4P,NU,693,2,0,4,5,1,0,115.36,115.36,3696.18,44764.1,1,0,0,0,False,,False,4,2,True,2025-01-09,2025-01-30,bureau_v1
8018,5438,12e0bba93cd95532,da4f9c6f15cffad4,2025-06-23 09:48:41,2002,M,A1X,MB,599,1,0,6,4,2,0,44.47,91.47,17060.7,8726.83,1,1,0,0,False,,False,1,0,False,2025-06-04,2025-06-23,bureau_v1
8019,7177,580ba189400ad939,dd6557d6377f7f04,2025-04-20 18:12:20,1961,F,G8A,QC,733,1,0,4,5,0,2,73.74,73.74,12947.95,42165.09,0,0,0,0,False,,False,1,0,False,2025-04-06,2025-04-26,bureau_v1
8020,7337,,a9ea75a12894597d,2025-01-05 15:48:18,1960,M,J8A,ON,662,0,0,7,6,1,1,71.16,71.16,6219.24,83417.83,0,0,0,0,False,,False,1,1,False,2024-12-15,2025-01-05,bureau_v1
8021,3137,2e31e8e7d644b502,cb6bd39b3f91ce91,2025-03-25 11:15:41,1997,F,P3V,QC,790,1,0,6,5,1,1,39.53,94.31,70541.66,29827.64,0,0,0,0,False,,False,0,1,False,2025-03-04,2025-03-26,bureau_v1
8022,4407,272bf3ac88108bba,3b95d2971b8f3898,2025-08-07 12:25:47,1951,M,V7K,MB,634,0,0,6,3,3,1,72.49,72.49,12727.77,27191.79,1,0,0,0,False,,False,1,0,False,2025-08-03,2025-08-12,bureau_v1
8023,6013,9e3e56bed8fdbee8,63fe3dc046cc01a1,2025-01-23 18:54:42,1993,M,B7N,AB,716,0,0,4,3,1,1,45.43,77.88,57194.03,3481.96,1,0,1,0,False,,False,2,1,False,2024-12-26,2025-01-25,bureau_v1
8024,8865,,5b7fd6d69c0e67df,2025-05-30 19:45:09,1949,F,R0K,SK,756,2,0,5,5,1,2,4.91,35.8,5592.31,4105.9,1,0,0,0,False,,False,4,1,False,2025-05-21,2025-06-01,bureau_v1
8025,8078,cca6974e9dd077ba,b67205043f5992bb,2025-04-26 12:58:06,1949,F,E0V,YT,620,0,0,9,10,1,1,33.38,53.9,52815.8,31832.95,0,0,0,0,False,,False,1,1,False,2025-04-11,2025-05-02,bureau_v1
8026,6934,,38373e9873d25da5,2025-04-13 13:42:17,1979,M,M7S,NU,834,4,1,1,1,0,1,63.12,71.52,3798.73,53782.11,0,0,0,0,False,,False,0,1,True,2025-04-05,2025-04-17,bureau_v1
8027,4390,,260cd20e62ccaaa5,2025-05-16 10:35:34,2003,F,Y4G,AB,661,0,0,4,2,3,0,29.33,79.06,11665.91,4562.23,1,1,0,0,False,,False,0,0,False,2025-05-03,2025-05-22,bureau_v1
8028,5187,86c1c114238cb200,555d17da8dbd1e69,2025-07-02 14:23:13,1967,F,Y8E,NB,665,1,0,3,3,1,1,12.21,109.78,60632.28,2399.66,0,0,0,0,False,,False,3,0,False,2025-06-15,2025-07-03,bureau_v1
8029,5667,,f35922d0b013e64b,2025-05-31 17:39:28,1999,M,V1R,AB,495,2,1,1,1,0,1,25.32,69.73,10031.37,53188.64,1,0,0,0,False,,False,1,1,True,2025-05-22,2025-06-01,bureau_v1
8030,6622,ca02b4b0e9dd5328,106615c4c5bc3247,2025-04-10 13:23:51,1983,M,G6V,NT,806,2,1,10,7,3,1,33.11,33.64,118734.19,18450.65,0,0,0,0,False,,False,2,1,False,2025-03-26,2025-04-11,bureau_v1
8031,7755,677b0d0065b81126,e821207ee82e12e2,2025-04-18 15:04:10,1981,F,M1H,BC,636,2,0,5,3,3,0,35.61,83.52,21380.38,33237.52,0,0,0,0,False,,False,1,2,False,2025-03-26,2025-04-19,bureau_v1
8032,4881,332841dac08211a4,0a0cf17a4b5a34fa,2025-03-28 13:49:27,1982,M,N9E,SK,603,2,0,3,6,0,0,49.59,70.49,19709.02,19234.66,0,0,0,0,False,,False,0,1,False,2025-03-09,2025-03-30,bureau_v1
8033,6714,447e3e0e071747a0,5c6eed55adfdc515,2025-01-18 18:39:51,1998,F,E3J,QC,870,1,0,4,4,1,2,20.95,20.95,12446.07,7067.68,2,0,0,0,False,,False,1,0,False,2025-01-12,2025-01-23,bureau_v1
8034,1411,e4279a19cdb472b5,22653eab110664df,2025-05-12 10:45:21,1977,F,L3J,NB,650,0,0,10,6,4,2,13.58,57.48,32318.42,28755.54,3,0,0,1,False,,False,0,1,False,2025-05-07,2025-05-15,bureau_v1
8035,6039,,ea286a66eb866d45,2025-05-09 12:02:56,1945,F,S0P,MB,646,1,1,8,5,3,0,40.44,104.71,41058.73,19876.88,0,1,0,0,False,,False,3,1,False,2025-04-20,2025-05-13,bureau_v1
8036,6385,,4799407a9240f631,2025-03-03 09:48:16,1970,F,G1K,NS,600,0,0,7,3,2,3,74.48,74.48,187252.73,5707.03,3,0,0,0,True,8.0,False,0,0,False,2025-02-20,2025-03-09,bureau_v1
8037,7111,860e04e84869d90a,863fae779865ce99,2025-05-02 16:00:51,1953,M,G7N,BC,704,2,1,3,1,1,2,51.4,51.4,21761.63,25797.97,1,0,0,0,False,,False,2,0,False,2025-04-22,2025-05-03,bureau_v1
8038,6898,,75d066825ae52e12,2025-03-16 12:27:55,1945,F,H8H,NB,744,0,0,3,2,1,1,59.86,59.86,6526.81,9715.41,1,0,0,0,False,,False,0,1,False,2025-02-21,2025-03-17,bureau_v1
8039,7287,,cf06d4bb5b18e86e,2025-01-10 11:39:25,1988,M,B2P,NL,713,0,0,4,2,3,1,65.94,65.94,32728.43,81019.53,0,0,0,0,False,,True,1,0,False,2024-12-15,2025-01-14,bureau_v1
8040,3555,17cb38d13eb19a51,3d3063246fc579df,2025-04-24 09:39:29,1957,M,J7P,QC,623,2,0,9,6,4,0,10.47,88.99,5236.2,101060.82,0,1,0,0,False,,False,2,0,False,2025-04-04,2025-04-29,bureau_v1
8041,1230,ad9b9aadbd077df9,a9d16496d91607bf,2025-01-15 14:48:47,1967,M,H3H,NU,699,1,0,0,1,1,1,84.97,84.97,14580.77,9560.63,0,0,0,0,False,,False,2,0,True,2024-12-20,2025-01-18,bureau_v1
8042,5877,ba61320250fe673f,5dd96cb3f33a6c84,2025-02-14 17:05:27,2001,F,X2G,QC,649,5,0,6,4,1,3,8.12,34.07,119347.21,45317.67,1,0,0,0,False,,False,0,0,False,2025-01-19,2025-02-14,bureau_v1
8043,8951,,f6f9456d66a3f184,2025-03-09 09:18:03,1996,M,A6B,NL,557,2,1,3,4,1,1,53.88,103.69,56722.54,8081.4,0,0,0,0,False,,False,0,0,False,2025-02-15,2025-03-09,bureau_v1
8044,5863,,06481e30a290eb67,2025-06-23 12:30:06,1973,M,G2N,NB,701,3,1,9,8,2,0,80.98,171.31,9101.17,5108.9,1,0,0,0,False,,True,2,1,False,2025-06-11,2025-06-27,bureau_v1
8045,5646,,77f0563e3f502cb9,2025-01-01 10:37:20,1990,M,P7R,ON,682,2,0,11,4,6,1,1.73,53.83,57679.47,5662.67,1,1,0,0,False,,False,1,0,False,2024-12-16,2025-01-02,bureau_v1
8046,7773,29eba8672481e212,13f2d3d794977713,2025-01-27 16:56:44,1958,M,J5G,YT,767,2,1,1,2,1,0,65.85,66.86,13729.7,7522.91,1,2,0,0,False,,False,1,0,True,2025-01-01,2025-02-02,bureau_v1
8047,6374,,a0af2ec48ba803fd,2025-01-26 16:32:10,1958,F,M3B,NS,746,3,0,6,2,2,2,112.95,112.95,77848.11,10294.68,1,0,0,0,False,,False,2,1,False,2025-01-23,2025-01-27,bureau_v1
8048,7745,,a9065b7cf4805460,2025-06-23 16:13:28,1952,M,M4G,MB,551,4,0,3,3,0,0,40.53,93.01,154946.03,5652.48,0,0,0,0,False,,False,0,1,False,2025-06-09,2025-06-27,bureau_v1
8049,8854,1451a2bebc906fb8,2c89b071a3f28bb2,2025-03-10 11:16:38,1946,M,C7X,YT,730,0,0,10,4,7,0,2.54,2.54,49688.13,46248.93,1,0,0,0,False,,False,1,1,False,2025-02-22,2025-03-11,bureau_v1
8050,567,98bec5780a6134f2,1d0a15df71f6953d,2025-04-16 19:06:01,2002,F,R4B,NL,678,2,2,7,7,2,0,15.81,65.72,135219.12,245710.04,0,1,0,0,False,,False,0,0,False,2025-03-29,2025-04-22,bureau_v1
8051,3237,0d4c23ce89fd4e98,490a1eb72a830b12,2025-05-21 14:48:45,1956,X,Y0V,ON,786,1,1,6,5,3,0,94.94,94.94,49856.88,3470.17,1,0,0,0,False,,False,2,1,False,2025-05-03,2025-05-25,bureau_v1
8052,8816,,feaac2d66fe2546b,2025-01-03 18:42:03,1977,M,C5R,SK,636,2,1,4,5,1,1,0.0,101.74,34476.09,1553.94,2,0,0,0,False,,False,1,2,False,2024-12-15,2025-01-08,bureau_v1
8053,5321,,60435018b8f6702b,2025-02-20 12:13:42,1952,F,G1L,NL,713,2,0,6,5,2,0,67.98,155.22,14558.21,5871.77,0,0,0,0,False,,False,1,2,False,2025-01-28,2025-02-24,bureau_v1
8054,567,98bec5780a6134f2,1d0a15df71f6953d,2025-03-28 10:25:31,2002,F,R4B,NL,693,3,1,5,4,3,0,73.98,73.98,300000.0,5677.18,0,1,0,0,False,,False,0,1,False,2025-03-24,2025-04-03,bureau_v1
8055,8290,,c29cdb7f4f1a49a4,2025-06-09 10:14:13,1969,F,A0X,YT,616,1,1,3,1,2,0,67.53,67.53,58016.3,10606.56,0,0,0,0,False,,False,1,2,False,2025-05-31,2025-06-11,bureau_v1
8056,7324,51d9edca70d3eee1,85df8372559f6df9,2025-03-17 15:24:23,1991,F,X2S,NL,822,1,0,2,1,3,0,44.7,44.7,17781.03,3932.75,1,0,1,1,False,,False,0,2,False,2025-03-10,2025-03-18,bureau_v1
8057,7169,8b994c19ffca96b6,686b6169ebe36c17,2025-05-31 11:00:36,1964,F,T7G,ON,834,3,2,8,6,1,1,29.29,30.13,3461.13,25699.99,2,1,0,0,False,,False,0,0,True,2025-05-22,2025-06-01,bureau_v1
8058,4018,e1e8f6f4180e7606,4c197cb31bfdd012,2025-04-17 15:23:11,1991,F,S4J,PE,696,2,1,1,0,0,1,77.33,78.0,60998.62,4635.83,0,0,0,0,False,,False,0,1,True,2025-04-16,2025-04-19,bureau_v1
8059,6474,0fe35de87ddf6369,4292b07ec93a8f33,2025-04-08 19:56:29,1974,M,M1K,PE,644,2,0,8,8,1,1,11.7,47.05,210606.79,10287.59,1,1,0,0,False,,False,0,0,False,2025-03-30,2025-04-08,bureau_v1
8060,779,85f6616727e2a454,a0ad35ccf06fc17c,2025-01-17 13:53:09,1985,M,P5N,YT,607,1,1,3,2,2,0,39.34,39.34,84619.67,23569.96,1,1,1,0,False,,False,1,1,False,2024-12-31,2025-01-22,bureau_v1
8061,4157,,520ef202efadfa7b,2025-02-06 14:40:06,1966,F,P4T,NB,643,3,1,7,5,2,0,0.31,123.63,32138.47,26522.74,2,1,0,0,False,,False,2,1,False,2025-01-27,2025-02-12,bureau_v1
8062,801,6335bf14c610ddeb,d5b3b305c56030a2,2025-03-21 16:43:25,1995,F,S2P,PE,733,0,0,8,4,3,1,45.22,104.19,31370.95,6829.44,1,0,0,0,False,,False,2,0,False,2025-03-07,2025-03-26,bureau_v1
8063,8641,f21f62d6bd5af269,1ecf088407d06138,2025-04-30 10:23:31,2002,M,G8V,ON,736,2,0,4,2,4,0,0.0,52.41,124236.1,32333.27,0,0,0,0,False,,False,5,2,False,2025-04-03,2025-05-05,bureau_v1
8064,6982,,a7cb2fe966a70817,2025-03-28 13:53:17,1960,F,L4K,MB,743,1,0,1,1,2,0,77.39,77.39,152871.26,21249.22,0,0,0,0,False,,False,0,2,True,2025-03-26,2025-03-30,bureau_v1
8065,7236,e76d0b5a05631087,bac9d1db935f5f01,2025-01-27 15:17:07,2004,F,A8T,NB,724,0,0,3,3,2,1,29.81,110.66,25309.61,81592.25,0,0,0,2,False,,False,0,0,False,2025-01-20,2025-01-27,bureau_v1
8066,5019,70aceff9a3d02376,cb08b566109218f6,2025-02-23 09:22:43,1994,F,Y5N,YT,622,3,2,5,6,0,0,42.6,80.64,10652.78,14140.38,1,0,0,0,False,,False,1,0,False,2025-02-14,2025-02-24,bureau_v1
8067,7141,b0567e790cd16d62,0f2d526b6a6020b9,2025-04-06 16:50:13,1955,M,L8X,BC,831,5,0,4,3,1,0,46.39,120.44,102225.02,64313.82,0,0,2,0,False,,False,0,0,False,2025-03-27,2025-04-06,bureau_v1
8068,2263,238d33ece58fe48f,93f274733691b862,2025-07-25 17:29:28,1984,M,K7N,SK,663,3,3,0,2,0,0,79.93,79.93,97454.12,648.73,0,1,0,0,False,,False,0,0,True,2025-06-30,2025-07-27,bureau_v1
8069,6242,,5e87a4870e911ecc,2025-04-26 12:09:42,1987,F,C0T,NB,796,0,0,5,4,3,1,40.4,40.4,49047.78,9186.13,1,0,0,0,False,,False,2,0,False,2025-04-01,2025-04-27,bureau_v1
8070,8130,,1066c36a171df8cc,2025-03-15 17:18:58,1971,M,V3E,NT,503,2,0,2,1,1,1,70.8,70.8,18282.14,16001.96,4,0,0,0,False,,False,2,3,False,2025-03-09,2025-03-15,bureau_v1
8071,2450,6f19ce5332f09aaa,5cff01c431a7b4ad,2025-03-19 13:41:30,1991,F,A0J,SK,822,3,2,10,5,4,2,15.11,60.94,17434.29,23625.18,0,0,0,0,False,,False,0,0,False,2025-03-09,2025-03-22,bureau_v1
8072,691,3b14d2ab092aa8cc,cfa3db147252c2e1,2025-01-03 16:21:19,1995,M,V3L,SK,644,1,1,5,4,2,1,54.63,54.63,75208.12,3163.17,1,0,0,0,False,,False,0,0,False,2024-12-13,2025-01-05,bureau_v1
8073,2193,8135e3f3e6b60c9b,f8f286f962ea9686,2025-01-15 14:40:41,1979,F,R7R,BC,625,3,1,10,7,1,2,81.99,81.99,17767.13,14790.66,0,0,0,0,False,,False,1,0,False,2024-12-17,2025-01-17,bureau_v1
8074,5706,2658042eed392c1c,11471eb394bce2de,2025-05-12 18:25:55,1952,F,M8J,NS,614,3,0,9,5,4,1,56.79,101.34,47752.35,18938.34,1,0,0,0,False,,False,1,3,False,2025-04-22,2025-05-17,bureau_v1
8075,4536,,a3ac76a86e11ea11,2025-06-17 18:59:31,1949,M,R0V,NU,665,2,1,6,4,2,1,2.36,63.96,6160.24,11678.93,0,0,1,0,False,,False,1,0,False,2025-06-16,2025-06-18,bureau_v1
8076,420,e4073fadcae4b693,48fccf618f46d78b,2025-02-24 10:08:59,1963,M,E7P,MB,703,3,2,3,2,1,3,10.54,73.03,17904.71,127757.35,0,0,0,0,False,,False,4,0,False,2025-02-07,2025-02-28,bureau_v1
8077,7464,914cfe12fce9487a,77ce73e0a1bfcec7,2025-01-31 19:07:52,1970,M,H4R,NS,778,2,1,2,4,1,0,10.84,44.58,26308.96,2048.41,0,0,1,0,False,,False,4,0,False,2025-01-03,2025-02-01,bureau_v1
8078,6291,204be6f15fb131c1,63f8d83f247d428b,2025-01-13 18:45:05,1995,M,P2A,NL,787,2,0,7,3,4,1,32.45,68.38,60399.18,7738.93,0,1,0,0,False,,False,0,1,False,2024-12-16,2025-01-19,bureau_v1
8079,8727,,9f9727356922fd5c,2025-04-04 16:24:05,1993,F,T7V,PE,638,3,0,1,3,0,0,94.96,94.96,52032.57,24883.36,1,1,1,0,False,,False,3,2,True,2025-03-26,2025-04-09,bureau_v1
8080,2876,4f103f63b19f0219,30170e0cc9321702,2025-07-30 18:54:59,1988,M,K5M,NT,638,3,1,4,3,2,1,0.0,87.28,65152.71,9560.94,2,0,0,0,False,,False,0,3,False,2025-07-21,2025-07-31,bureau_v1
8081,2388,80c7876c937c456e,88dd686733afcb7c,2025-04-07 09:46:40,1993,F,T4Y,SK,553,3,1,0,1,1,0,114.28,114.28,10753.19,4833.43,1,0,0,0,False,,False,2,0,True,2025-03-19,2025-04-10,bureau_v1
8082,1783,650be1c1ee840575,4ca700562ab750b5,2025-02-12 14:45:40,1970,M,K1B,SK,882,1,1,4,2,2,1,82.7,82.7,26370.24,5003.8,0,1,0,0,False,,False,1,0,False,2025-02-09,2025-02-17,bureau_v1
8083,5867,,1d0a4aa087da7723,2025-02-26 15:57:35,1984,F,H4A,PE,740,1,0,8,4,3,3,36.14,36.14,32880.92,9395.6,1,0,0,0,False,,False,0,1,False,2025-01-29,2025-02-27,bureau_v1
8084,218,2127e70ec826bec0,066ce9bdd6c6adb1,2025-07-09 09:10:00,1964,M,H6J,PE,497,1,0,3,2,1,1,2.76,126.09,174612.43,20401.95,0,0,1,0,True,13.0,False,5,0,False,2025-06-29,2025-07-11,bureau_v1
8085,584,,85c2565f0874f179,2025-05-08 13:54:13,1966,F,G8K,PE,550,0,0,5,4,1,0,5.92,5.92,56334.67,10793.65,0,0,0,0,False,,False,2,1,False,2025-04-10,2025-05-13,bureau_v1
8086,1789,79270c1b3e5774af,95592be23bcd64d5,2025-05-18 15:38:46,2000,M,V5N,NT,581,2,2,4,3,1,0,68.42,68.42,73778.85,1008.34,0,0,0,1,False,,False,2,0,False,2025-05-08,2025-05-24,bureau_v1
8087,2126,,7288af7a63dd3acc,2025-05-29 17:30:55,1973,X,B6X,NS,563,1,1,5,4,2,1,52.64,52.64,121006.03,109681.48,0,0,0,0,False,,False,2,1,False,2025-05-19,2025-06-04,bureau_v1
8088,3432,,ebdab9ed21e4b589,2025-01-03 09:22:08,1985,F,A3A,BC,739,0,0,1,3,0,1,111.62,117.55,10483.01,22782.06,0,0,0,0,False,,False,3,0,True,2025-01-02,2025-01-09,bureau_v1
8089,6284,,31385ef12b2735f8,2025-07-23 14:14:49,1992,M,B0N,NT,591,2,1,7,6,2,0,33.16,55.84,19296.47,12449.68,1,0,2,0,False,,False,0,2,False,2025-07-04,2025-07-25,bureau_v1
8090,5428,,9d4441b88b53f5d6,2025-06-02 18:35:03,1986,M,T6C,MB,669,2,1,7,4,3,1,71.97,71.97,2496.78,14710.39,1,0,0,0,False,,False,1,2,True,2025-05-14,2025-06-02,bureau_v1
8091,7473,a0fd973663fe1b42,0be8753d363057d9,2025-04-05 15:39:29,1989,F,R0H,YT,824,3,1,0,0,3,0,0.0,13.26,223048.32,12614.86,1,0,0,0,False,,False,1,0,True,2025-03-19,2025-04-05,bureau_v1
8092,5891,2b9ea56db1ba369b,41eeed10346db55f,2025-05-14 14:23:31,1959,M,J4T,QC,636,0,0,3,3,1,2,31.07,31.07,12317.57,6952.82,0,0,0,0,False,,False,1,0,False,2025-05-04,2025-05-14,bureau_v1
8093,8847,56c56249805ab919,66d19aa266a41b14,2025-02-02 18:55:06,1957,F,A8Y,SK,557,1,1,4,3,1,1,93.92,93.92,72954.78,5178.18,1,0,0,1,False,,False,3,0,False,2025-01-31,2025-02-05,bureau_v1
8094,4693,49efc27470da0164,9ebb59c7f6fb809c,2025-07-27 14:32:20,1963,F,N1T,NT,706,2,1,3,2,2,0,41.86,41.86,15858.36,2755.28,0,0,0,0,False,,False,0,3,False,2025-07-01,2025-08-02,bureau_v1
8095,1273,72cf3e3dd592697e,f0f7a4d42fecc209,2025-06-23 11:33:36,1977,M,T0L,NL,660,3,1,8,4,4,1,17.19,62.7,17616.92,73477.67,0,1,1,0,False,,False,0,2,False,2025-06-14,2025-06-25,bureau_v1
8096,8762,3721ec95113517dd,3e12c461dffce867,2025-07-07 15:28:57,1971,F,J8M,SK,810,1,1,10,9,2,0,73.66,99.58,146346.97,7096.86,0,0,0,0,False,,False,1,2,False,2025-07-03,2025-07-10,bureau_v1
8097,5506,,68cecb4f5055fb3b,2025-08-07 10:08:14,1993,F,H8R,BC,650,0,0,8,5,2,1,33.52,60.75,38267.72,23500.77,1,0,0,0,False,,False,0,1,False,2025-07-19,2025-08-11,bureau_v1
8098,6433,352ebe62ac73d272,aa450aa7240991bb,2025-02-24 16:24:33,1965,F,V9B,NL,648,3,0,3,1,1,1,18.31,35.46,24676.07,18850.4,0,0,0,0,False,,False,0,0,False,2025-01-30,2025-02-25,bureau_v1
8099,8721,,c8f42af71c8e9e8d,2025-04-22 18:00:06,1967,F,X3X,MB,775,1,0,7,3,4,2,52.4,74.25,35165.8,6133.16,1,0,0,0,False,,False,1,0,False,2025-04-05,2025-04-28,bureau_v1
8100,7142,,ea53a21824d7e545,2025-06-09 15:23:53,1966,F,V1X,PE,587,0,0,2,3,0,0,0.0,92.76,31412.66,99716.63,0,1,0,0,True,6.0,False,0,0,False,2025-06-07,2025-06-13,bureau_v1
8101,8347,8fba410c5ad750a4,bc20cdbdc2012fa4,2025-01-23 19:24:10,1946,F,T2P,NL,686,3,1,5,5,3,0,52.89,52.89,37820.06,26502.12,0,1,0,0,False,,False,0,2,False,2025-01-07,2025-01-28,bureau_v1
8102,6709,,d625808f9408c07c,2025-06-02 18:16:10,1977,M,L8L,QC,620,1,0,5,2,3,1,54.09,54.09,33027.82,31047.93,0,0,1,0,False,,False,0,1,False,2025-05-27,2025-06-03,bureau_v1
8103,4228,40f9b6e93b402e59,207cf7d479e4b2fd,2025-06-30 18:45:49,1972,M,T4H,YT,632,2,0,5,3,2,1,42.83,60.62,11495.41,50771.35,0,0,0,0,False,,False,0,1,False,2025-06-24,2025-07-04,bureau_v1
8104,8620,,7e99db40ab61ad02,2025-01-30 14:20:01,1949,M,V5E,NL,584,0,0,6,5,4,0,11.23,20.39,72625.01,8008.68,2,0,0,0,False,,False,1,1,False,2025-01-16,2025-01-31,bureau_v1
8105,8411,,33c833a706f1abaf,2025-01-29 14:50:54,1998,M,P8T,NL,873,0,0,5,3,1,1,75.62,108.32,63246.74,32336.68,0,0,0,0,False,,False,0,2,False,2025-01-23,2025-01-31,bureau_v1
8106,8677,a79087ef0c045aa5,5ac9a8cdd7444905,2025-03-27 11:13:22,1970,F,G5L,AB,667,1,0,6,7,0,2,3.05,45.08,145644.63,27035.72,0,0,0,0,False,,False,0,2,False,2025-03-21,2025-03-31,bureau_v1
8107,6675,7a3906ba96d51e92,ddab0e11c534e775,2025-01-19 18:11:39,1956,M,M7P,BC,619,1,1,3,2,1,1,46.93,55.43,108786.77,4169.44,2,0,0,0,False,,False,1,0,False,2025-01-18,2025-01-25,bureau_v1
8108,2509,64ae563bde799fe3,4cc347949d86071e,2025-04-27 15:04:40,1994,F,A9S,NS,656,0,0,3,4,1,0,77.13,96.35,269564.98,12299.09,0,0,0,0,False,,False,1,2,False,2025-04-03,2025-05-02,bureau_v1
8109,6571,a3e0a090bed3062c,e94f559e705d2720,2025-01-22 11:19:50,1973,M,B6N,ON,744,2,1,5,5,1,0,17.61,35.94,8423.95,31663.07,0,0,0,0,False,,False,2,2,False,2025-01-18,2025-01-28,bureau_v1
8110,4951,b97dcce34872c3bf,3a66d335e6208b1b,2025-03-17 12:40:22,1975,F,X4N,AB,750,2,1,2,0,2,1,37.54,37.54,90961.65,20067.09,1,1,0,0,False,,False,0,1,False,2025-03-09,2025-03-18,bureau_v1
8111,679,90ce25a98004ed03,6ba18ffea825a311,2025-03-31 16:15:21,1984,F,C2Y,ON,691,0,0,5,1,3,3,41.92,75.88,2378.89,1451.17,3,1,2,0,False,,False,0,2,True,2025-03-17,2025-04-01,bureau_v1
8112,7151,f9cfa1e68f82659f,39d6e89bab8a2ace,2025-02-27 12:34:30,1991,M,C6R,NT,588,2,2,4,3,2,1,3.97,114.17,25457.19,2318.37,0,0,0,1,False,,False,3,0,False,2025-02-02,2025-03-04,bureau_v1
8113,6171,f988207b4653e7b9,c2df20d8c9d87f4c,2025-03-07 11:18:27,1982,F,P5M,QC,765,2,1,2,0,1,1,83.72,94.4,17172.25,4264.24,0,1,0,0,False,,False,0,0,False,2025-03-02,2025-03-13,bureau_v1
8114,6887,,ac85dd4d3880675c,2025-03-02 11:11:10,1979,M,K7B,MB,790,4,2,5,3,2,1,58.19,58.19,11033.97,19660.44,0,1,0,0,False,,False,1,1,False,2025-02-01,2025-03-02,bureau_v1
8115,7752,69f9764cda1889c0,d036e07145060cd4,2025-01-23 09:02:22,1996,M,G7C,QC,521,1,0,6,4,2,1,14.08,88.86,93612.82,10203.79,0,0,0,0,False,,False,1,1,False,2025-01-20,2025-01-29,bureau_v1
8116,1858,da26f882f0aaf761,a71ac4095d54e07e,2025-04-01 14:29:32,1954,F,E5A,AB,651,1,0,2,1,3,1,64.56,108.93,40229.8,7689.13,1,0,0,0,False,,True,1,1,False,2025-03-05,2025-04-04,bureau_v1
8117,5222,,c0d82bad204c04f1,2025-01-22 18:04:31,1989,M,V1B,ON,573,1,0,1,1,0,0,55.92,55.92,17019.49,7584.64,0,0,0,0,False,,False,1,0,True,2024-12-30,2025-01-23,bureau_v1
8118,7561,,4267f0281bf9e014,2025-04-03 12:32:53,2004,F,H7L,NB,672,1,0,7,3,4,0,22.78,31.97,18104.13,33491.46,0,0,0,0,False,,False,0,1,False,2025-03-16,2025-04-04,bureau_v1
8119,8294,5f23c7a637271b29,2bd777ddaacf8d36,2025-08-01 15:18:03,1969,M,Y6T,MB,684,2,1,5,5,1,0,97.23,107.07,21022.06,1879.7,1,1,0,0,False,,False,0,1,False,2025-07-04,2025-08-06,bureau_v1
8120,7503,243f27be711c08ec,f02aea24eb1ddc18,2025-04-10 14:12:52,1988,M,V8B,NS,738,3,2,9,6,2,2,39.7,40.81,69077.44,7973.02,0,0,0,1,False,,False,1,2,False,2025-04-06,2025-04-15,bureau_v1
8121,1511,f5f105cd7dc6a936,f3afab1bfb5c63d8,2025-04-08 09:39:36,1975,F,A9N,SK,644,0,0,5,1,6,1,86.55,86.55,6967.49,7655.51,1,2,0,1,False,,False,4,1,False,2025-03-22,2025-04-14,bureau_v1
8122,1271,c61a9ed136e46276,2b1e6c4e5d19352f,2025-07-28 10:12:49,1971,M,E8K,PE,638,1,0,2,3,2,0,13.08,62.51,72976.68,2309.47,0,1,0,0,False,,False,0,2,False,2025-06-29,2025-07-29,bureau_v1
8123,6546,,f1c71b7d1b13ccbb,2025-07-14 14:50:11,1991,M,L5E,NL,730,4,3,5,3,1,2,14.08,43.05,7452.61,6758.63,1,1,0,0,False,,False,2,0,False,2025-06-28,2025-07-15,bureau_v1
8124,4661,7aedf467024e19f4,1ee08c400faed351,2025-07-14 19:08:02,1975,F,L3P,SK,621,1,0,8,6,2,1,36.66,36.66,58364.87,4938.41,1,1,1,0,False,,False,0,2,False,2025-06-26,2025-07-14,bureau_v1
8125,8258,,f2e68732465aff24,2025-06-02 13:36:57,1992,M,E7K,AB,617,3,3,8,6,2,1,45.12,45.12,5989.64,11862.37,0,0,0,0,True,3.0,False,1,2,False,2025-05-28,2025-06-02,bureau_v1
8126,4460,1fec347e96cae484,a7905b18c390e871,2025-02-11 13:54:58,1979,F,L6H,MB,640,2,1,8,4,5,1,116.09,116.09,7404.95,73599.32,2,1,1,0,False,,False,0,2,False,2025-02-01,2025-02-15,bureau_v1
8127,4162,7f5b7bba3d2daa2a,dcc085f8d9483960,2025-07-06 10:57:44,1987,M,S3J,NS,709,1,0,5,4,3,1,0.0,46.89,31779.87,2291.65,0,0,1,1,False,,False,1,2,False,2025-06-14,2025-07-07,bureau_v1
8128,8816,,feaac2d66fe2546b,2025-03-23 17:05:05,1977,M,C5R,SK,675,1,1,4,4,2,0,86.08,86.11,7409.74,42710.29,1,0,0,0,False,,False,0,0,False,2025-03-12,2025-03-28,bureau_v1
